index,continent,country,Var,gdpPercap,lifeExp
45,Africa,Swaziland,1957,1244.708364,43.424
45,Africa,Swaziland,1962,1856.182125,44.992
45,Africa,Swaziland,1967,2613.101665,46.633
45,Africa,Swaziland,1972,3364.836625,49.552
45,Africa,Swaziland,1977,3781.410618,52.537
45,Africa,Swaziland,1982,3895.384018,55.56100000000001
45,Africa,Swaziland,1987,3984.839812,57.678
45,Africa,Swaziland,1992,3553.0224,58.474
45,Africa,Swaziland,1997,3876.76846,54.289
45,Africa,Swaziland,2002,4128.116943,43.869
45,Africa,Swaziland,2007,4513.480643,39.613
46,Africa,Tanzania,1952,716.6500721,41.215
46,Africa,Tanzania,1957,698.5356073,42.974
46,Africa,Tanzania,1962,722.0038073,44.246
46,Africa,Tanzania,1967,848.2186575,45.757
46,Africa,Tanzania,1972,915.9850592,47.62
46,Africa,Tanzania,1977,962.4922932,49.919
46,Africa,Tanzania,1982,874.2426069,50.608
46,Africa,Tanzania,1987,831.8220794,51.535
46,Africa,Tanzania,1992,825.682454,50.44
46,Africa,Tanzania,1997,789.1862231,48.466
46,Africa,Tanzania,2002,899.0742111,49.651
46,Africa,Tanzania,2007,1107.482182,52.517
47,Africa,Togo,1952,859.8086567,38.596
47,Africa,Togo,1957,925.9083202,41.208
47,Africa,Togo,1962,1067.53481,43.922
47,Africa,Togo,1967,1477.59676,46.769
47,Africa,Togo,1972,1649.660188,49.75899999999999
47,Africa,Togo,1977,1532.776998,52.887
47,Africa,Togo,1982,1344.577953,55.471
47,Africa,Togo,1987,1202.201361,56.941
47,Africa,Togo,1992,1034.298904,58.06100000000001
47,Africa,Togo,1997,982.2869243,58.39
47,Africa,Togo,2002,886.2205765000001,57.56100000000001
47,Africa,Togo,2007,882.9699437999999,58.42
48,Africa,Tunisia,1952,1468.475631,44.6
48,Africa,Tunisia,1957,1395.232468,47.1
48,Africa,Tunisia,1962,1660.30321,49.57899999999999
48,Africa,Tunisia,1967,1932.3601670000005,52.053
48,Africa,Tunisia,1972,2753.2859940000008,55.602
48,Africa,Tunisia,1977,3120.876811,59.837
48,Africa,Tunisia,1982,3560.2331740000004,64.048
48,Africa,Tunisia,1987,3810.419296,66.89399999999999
48,Africa,Tunisia,1992,4332.720164,70.001
48,Africa,Tunisia,1997,4876.798614,71.973
48,Africa,Tunisia,2002,5722.895654999998,73.042
48,Africa,Tunisia,2007,7092.923025,73.923
49,Africa,Uganda,1952,734.753484,39.978
49,Africa,Uganda,1957,774.3710692000002,42.57100000000001
49,Africa,Uganda,1962,767.2717397999999,45.344
49,Africa,Uganda,1967,908.9185217,48.051
49,Africa,Uganda,1972,950.735869,51.01600000000001
49,Africa,Uganda,1977,843.7331372000001,50.35
49,Africa,Uganda,1982,682.2662267999998,49.849
49,Africa,Uganda,1987,617.7244065,51.50899999999999
49,Africa,Uganda,1992,644.1707968999998,48.825
49,Africa,Uganda,1997,816.559081,44.578
49,Africa,Uganda,2002,927.7210018,47.813
49,Africa,Uganda,2007,1056.380121,51.542
50,Africa,Zambia,1952,1147.388831,42.038
50,Africa,Zambia,1957,1311.956766,44.077
50,Africa,Zambia,1962,1452.725766,46.023
50,Africa,Zambia,1967,1777.077318,47.768
50,Africa,Zambia,1972,1773.498265,50.107
50,Africa,Zambia,1977,1588.688299,51.386
50,Africa,Zambia,1982,1408.678565,51.82100000000001
50,Africa,Zambia,1987,1213.315116,50.82100000000001
50,Africa,Zambia,1992,1210.884633,46.1
50,Africa,Zambia,1997,1071.353818,40.238
50,Africa,Zambia,2002,1071.6139380000004,39.19300000000001
50,Africa,Zambia,2007,1271.211593,42.38399999999999
51,Africa,Zimbabwe,1952,406.8841148,48.451
51,Africa,Zimbabwe,1957,518.7642681,50.469
51,Africa,Zimbabwe,1962,527.2721818,52.358
51,Africa,Zimbabwe,1967,569.7950712,53.995
51,Africa,Zimbabwe,1972,799.3621757999998,55.635
51,Africa,Zimbabwe,1977,685.5876821,57.674
51,Africa,Zimbabwe,1982,788.8550411,60.363
51,Africa,Zimbabwe,1987,706.1573059,62.351000000000006
51,Africa,Zimbabwe,1992,693.4207856,60.377
51,Africa,Zimbabwe,1997,792.4499602999998,46.809
51,Africa,Zimbabwe,2002,672.0386227000001,39.989
51,Africa,Zimbabwe,2007,469.70929810000007,43.487
52,Americas,Argentina,1952,5911.315053,62.485
52,Americas,Argentina,1957,6856.8562120000015,64.399
52,Americas,Argentina,1962,7133.166023000002,65.142
52,Americas,Argentina,1967,8052.953020999998,65.634
52,Americas,Argentina,1972,9443.038526,67.065
52,Americas,Argentina,1977,10079.02674,68.48100000000001
52,Americas,Argentina,1982,8997.897412,69.942
52,Americas,Argentina,1987,9139.671389,70.774
52,Americas,Argentina,1992,9308.41871,71.868
52,Americas,Argentina,1997,10967.28195,73.275
52,Americas,Argentina,2002,8797.640716,74.34
52,Americas,Argentina,2007,12779.37964,75.32
53,Americas,Bolivia,1952,2677.326347,40.414
53,Americas,Bolivia,1957,2127.686326,41.89
53,Americas,Bolivia,1962,2180.972546,43.428
53,Americas,Bolivia,1967,2586.886053,45.032
53,Americas,Bolivia,1972,2980.331339,46.714
53,Americas,Bolivia,1977,3548.097832,50.023
53,Americas,Bolivia,1982,3156.510452,53.859
53,Americas,Bolivia,1987,2753.69149,57.25100000000001
53,Americas,Bolivia,1992,2961.699694,59.957
53,Americas,Bolivia,1997,3326.143191,62.05
53,Americas,Bolivia,2002,3413.26269,63.883
53,Americas,Bolivia,2007,3822.137084,65.554
54,Americas,Brazil,1952,2108.944355,50.917
54,Americas,Brazil,1957,2487.365989,53.285
54,Americas,Brazil,1962,3336.585802,55.665
54,Americas,Brazil,1967,3429.864357,57.632
54,Americas,Brazil,1972,4985.711467,59.504
54,Americas,Brazil,1977,6660.118654,61.489
54,Americas,Brazil,1982,7030.835878,63.33600000000001
54,Americas,Brazil,1987,7807.095818000002,65.205
54,Americas,Brazil,1992,6950.283020999998,67.057
54,Americas,Brazil,1997,7957.980823999998,69.388
54,Americas,Brazil,2002,8131.212843000001,71.006
54,Americas,Brazil,2007,9065.800825,72.39
55,Americas,Canada,1952,11367.16112,68.75
55,Americas,Canada,1957,12489.95006,69.96
55,Americas,Canada,1962,13462.48555,71.3
55,Americas,Canada,1967,16076.58803,72.13
55,Americas,Canada,1972,18970.57086,72.88
55,Americas,Canada,1977,22090.88306,74.21
55,Americas,Canada,1982,22898.79214,75.76
55,Americas,Canada,1987,26626.51503,76.86
55,Americas,Canada,1992,26342.88426,77.95
55,Americas,Canada,1997,28954.92589,78.61
55,Americas,Canada,2002,33328.96507,79.77
55,Americas,Canada,2007,36319.23501,80.653
56,Americas,Chile,1952,3939.978789,54.745
56,Americas,Chile,1957,4315.622723,56.074
56,Americas,Chile,1962,4519.094331,57.924
56,Americas,Chile,1967,5106.654313,60.523
56,Americas,Chile,1972,5494.024437,63.441
56,Americas,Chile,1977,4756.763836,67.05199999999999
56,Americas,Chile,1982,5095.6657380000015,70.565
56,Americas,Chile,1987,5547.063754,72.492
56,Americas,Chile,1992,7596.125964,74.126
56,Americas,Chile,1997,10118.05318,75.816
56,Americas,Chile,2002,10778.78385,77.86
56,Americas,Chile,2007,13171.63885,78.553
57,Americas,Colombia,1952,2144.115096,50.643
57,Americas,Colombia,1957,2323.805581,55.118
57,Americas,Colombia,1962,2492.351109,57.863
57,Americas,Colombia,1967,2678.729839,59.963
57,Americas,Colombia,1972,3264.660041,61.62300000000001
57,Americas,Colombia,1977,3815.80787,63.837
57,Americas,Colombia,1982,4397.575659,66.653
57,Americas,Colombia,1987,4903.2191,67.768
57,Americas,Colombia,1992,5444.648617,68.421
57,Americas,Colombia,1997,6117.361746000001,70.313
57,Americas,Colombia,2002,5755.259962,71.682
57,Americas,Colombia,2007,7006.580419,72.889
58,Americas,Costa Rica,1952,2627.0094710000008,57.206
58,Americas,Costa Rica,1957,2990.010802,60.026
58,Americas,Costa Rica,1962,3460.937025,62.842
58,Americas,Costa Rica,1967,4161.727834,65.42399999999999
58,Americas,Costa Rica,1972,5118.146939,67.84899999999999
58,Americas,Costa Rica,1977,5926.876967,70.75
58,Americas,Costa Rica,1982,5262.734751,73.45
58,Americas,Costa Rica,1987,5629.915318,74.752
58,Americas,Costa Rica,1992,6160.416317,75.71300000000002
58,Americas,Costa Rica,1997,6677.045314,77.26
58,Americas,Costa Rica,2002,7723.447195000002,78.123
58,Americas,Costa Rica,2007,9645.06142,78.782
59,Americas,Cuba,1952,5586.53878,59.42100000000001
59,Americas,Cuba,1957,6092.1743590000015,62.325
59,Americas,Cuba,1962,5180.75591,65.24600000000001
59,Americas,Cuba,1967,5690.268015,68.29
59,Americas,Cuba,1972,5305.445256,70.723
59,Americas,Cuba,1977,6380.494965999998,72.649
59,Americas,Cuba,1982,7316.918106999998,73.717
59,Americas,Cuba,1987,7532.924762999999,74.17399999999998
59,Americas,Cuba,1992,5592.843963,74.414
59,Americas,Cuba,1997,5431.990415,76.15100000000002
59,Americas,Cuba,2002,6340.646683,77.158
59,Americas,Cuba,2007,8948.102923,78.273
60,Americas,Dominican Republic,1952,1397.717137,45.928
60,Americas,Dominican Republic,1957,1544.402995,49.828
60,Americas,Dominican Republic,1962,1662.137359,53.459
60,Americas,Dominican Republic,1967,1653.7230029999996,56.75100000000001
60,Americas,Dominican Republic,1972,2189.874499,59.631
60,Americas,Dominican Republic,1977,2681.9889,61.788
60,Americas,Dominican Republic,1982,2861.092386,63.727
60,Americas,Dominican Republic,1987,2899.842175,66.046
60,Americas,Dominican Republic,1992,3044.214214,68.457
60,Americas,Dominican Republic,1997,3614.101285,69.957
60,Americas,Dominican Republic,2002,4563.808154,70.847
60,Americas,Dominican Republic,2007,6025.3747520000015,72.235
61,Americas,Ecuador,1952,3522.110717,48.357
61,Americas,Ecuador,1957,3780.546651,51.356
61,Americas,Ecuador,1962,4086.114078,54.64
61,Americas,Ecuador,1967,4579.074215,56.678
61,Americas,Ecuador,1972,5280.99471,58.79600000000001
61,Americas,Ecuador,1977,6679.62326,61.31
61,Americas,Ecuador,1982,7213.791267,64.342
61,Americas,Ecuador,1987,6481.776993,67.23100000000001
61,Americas,Ecuador,1992,7103.702595000002,69.613
61,Americas,Ecuador,1997,7429.4558769999985,72.312
61,Americas,Ecuador,2002,5773.044512,74.173
61,Americas,Ecuador,2007,6873.262326000001,74.994
62,Americas,El Salvador,1952,3048.3029,45.262
62,Americas,El Salvador,1957,3421.523218,48.57
62,Americas,El Salvador,1962,3776.803627,52.307
62,Americas,El Salvador,1967,4358.595393,55.855
62,Americas,El Salvador,1972,4520.246008,58.207
62,Americas,El Salvador,1977,5138.922374,56.69600000000001
62,Americas,El Salvador,1982,4098.344175,56.604
62,Americas,El Salvador,1987,4140.442097,63.154
62,Americas,El Salvador,1992,4444.2317,66.798
62,Americas,El Salvador,1997,5154.825496,69.535
62,Americas,El Salvador,2002,5351.568665999999,70.734
62,Americas,El Salvador,2007,5728.353514,71.878
63,Americas,Guatemala,1952,2428.2377690000008,42.023
63,Americas,Guatemala,1957,2617.155967,44.142
63,Americas,Guatemala,1962,2750.364446,46.95399999999999
63,Americas,Guatemala,1967,3242.531147,50.01600000000001
63,Americas,Guatemala,1972,4031.408271,53.738
63,Americas,Guatemala,1977,4879.992748,56.029
63,Americas,Guatemala,1982,4820.49479,58.137
63,Americas,Guatemala,1987,4246.485974,60.782
63,Americas,Guatemala,1992,4439.45084,63.37300000000001
63,Americas,Guatemala,1997,4684.313807,66.322
63,Americas,Guatemala,2002,4858.347495,68.97800000000001
63,Americas,Guatemala,2007,5186.050003,70.259
64,Americas,Haiti,1952,1840.366939,37.579
64,Americas,Haiti,1957,1726.887882,40.696
64,Americas,Haiti,1962,1796.589032,43.59
64,Americas,Haiti,1967,1452.057666,46.243
64,Americas,Haiti,1972,1654.456946,48.042
64,Americas,Haiti,1977,1874.298931,49.923
64,Americas,Haiti,1982,2011.159549,51.46100000000001
64,Americas,Haiti,1987,1823.015995,53.636
64,Americas,Haiti,1992,1456.309517,55.089
64,Americas,Haiti,1997,1341.726931,56.67100000000001
64,Americas,Haiti,2002,1270.364932,58.137
64,Americas,Haiti,2007,1201.637154,60.916
65,Americas,Honduras,1952,2194.926204,41.912
65,Americas,Honduras,1957,2220.487682,44.665
65,Americas,Honduras,1962,2291.156835,48.041
65,Americas,Honduras,1967,2538.269358,50.924
65,Americas,Honduras,1972,2529.842345,53.88399999999999
65,Americas,Honduras,1977,3203.208066,57.402
65,Americas,Honduras,1982,3121.7607940000007,60.909
65,Americas,Honduras,1987,3023.096699,64.492
65,Americas,Honduras,1992,3081.694603,66.399
65,Americas,Honduras,1997,3160.454906,67.65899999999999
65,Americas,Honduras,2002,3099.72866,68.565
65,Americas,Honduras,2007,3548.3308460000007,70.19800000000001
66,Americas,Jamaica,1952,2898.530881,58.53
66,Americas,Jamaica,1957,4756.525781,62.61
66,Americas,Jamaica,1962,5246.107524,65.61
66,Americas,Jamaica,1967,6124.703450999999,67.51
66,Americas,Jamaica,1972,7433.889293000001,69.0
66,Americas,Jamaica,1977,6650.195573,70.11
66,Americas,Jamaica,1982,6068.05135,71.21
66,Americas,Jamaica,1987,6351.237495,71.77
66,Americas,Jamaica,1992,7404.923685,71.766
66,Americas,Jamaica,1997,7121.924704000001,72.262
66,Americas,Jamaica,2002,6994.774861,72.047
66,Americas,Jamaica,2007,7320.8802620000015,72.567
67,Americas,Mexico,1952,3478.125529,50.789
67,Americas,Mexico,1957,4131.546641,55.19
67,Americas,Mexico,1962,4581.609385,58.299
67,Americas,Mexico,1967,5754.733883,60.11
67,Americas,Mexico,1972,6809.406690000002,62.361
67,Americas,Mexico,1977,7674.929108,65.032
67,Americas,Mexico,1982,9611.147541,67.405
67,Americas,Mexico,1987,8688.156003,69.498
67,Americas,Mexico,1992,9472.384295,71.455
67,Americas,Mexico,1997,9767.29753,73.67
67,Americas,Mexico,2002,10742.44053,74.902
67,Americas,Mexico,2007,11977.57496,76.195
68,Americas,Nicaragua,1952,3112.363948,42.31399999999999
68,Americas,Nicaragua,1957,3457.415947,45.432
68,Americas,Nicaragua,1962,3634.364406,48.632
68,Americas,Nicaragua,1967,4643.393534000002,51.88399999999999
68,Americas,Nicaragua,1972,4688.593267,55.151
68,Americas,Nicaragua,1977,5486.371089,57.47
68,Americas,Nicaragua,1982,3470.3381560000007,59.298
68,Americas,Nicaragua,1987,2955.984375,62.008
68,Americas,Nicaragua,1992,2170.151724,65.843
68,Americas,Nicaragua,1997,2253.023004,68.426
68,Americas,Nicaragua,2002,2474.548819,70.836
68,Americas,Nicaragua,2007,2749.320965,72.899
69,Americas,Panama,1952,2480.380334,55.191
69,Americas,Panama,1957,2961.800905,59.201
69,Americas,Panama,1962,3536.540301,61.817
69,Americas,Panama,1967,4421.009084,64.071
69,Americas,Panama,1972,5364.249663000001,66.21600000000001
69,Americas,Panama,1977,5351.912144,68.681
69,Americas,Panama,1982,7009.601598,70.472
69,Americas,Panama,1987,7034.779161,71.523
69,Americas,Panama,1992,6618.74305,72.462
69,Americas,Panama,1997,7113.692252,73.738
69,Americas,Panama,2002,7356.0319340000015,74.712
69,Americas,Panama,2007,9809.185636,75.53699999999998
70,Americas,Paraguay,1952,1952.308701,62.649
70,Americas,Paraguay,1957,2046.154706,63.19600000000001
70,Americas,Paraguay,1962,2148.027146,64.361
70,Americas,Paraguay,1967,2299.376311,64.95100000000001
70,Americas,Paraguay,1972,2523.337977,65.815
70,Americas,Paraguay,1977,3248.373311,66.35300000000001
70,Americas,Paraguay,1982,4258.503604,66.874
70,Americas,Paraguay,1987,3998.875695,67.378
70,Americas,Paraguay,1992,4196.411078,68.225
70,Americas,Paraguay,1997,4247.400261,69.4
70,Americas,Paraguay,2002,3783.674243,70.755
70,Americas,Paraguay,2007,4172.838464,71.752
71,Americas,Peru,1952,3758.523437,43.902
71,Americas,Peru,1957,4245.256697999999,46.26300000000001
71,Americas,Peru,1962,4957.037982,49.096
71,Americas,Peru,1967,5788.09333,51.445
71,Americas,Peru,1972,5937.827283,55.448
71,Americas,Peru,1977,6281.290854999998,58.447
71,Americas,Peru,1982,6434.501797,61.40600000000001
71,Americas,Peru,1987,6360.943444,64.134
71,Americas,Peru,1992,4446.380924,66.458
71,Americas,Peru,1997,5838.347657,68.38600000000001
71,Americas,Peru,2002,5909.020073,69.906
71,Americas,Peru,2007,7408.905561,71.421
72,Americas,Puerto Rico,1952,3081.959785,64.28
72,Americas,Puerto Rico,1957,3907.156189,68.54
72,Americas,Puerto Rico,1962,5108.34463,69.62
72,Americas,Puerto Rico,1967,6929.277714,71.1
72,Americas,Puerto Rico,1972,9123.041742,72.16
72,Americas,Puerto Rico,1977,9770.524921,73.44
72,Americas,Puerto Rico,1982,10330.98915,73.75
72,Americas,Puerto Rico,1987,12281.34191,74.63
72,Americas,Puerto Rico,1992,14641.58711,73.911
72,Americas,Puerto Rico,1997,16999.4333,74.917
72,Americas,Puerto Rico,2002,18855.60618,77.778
72,Americas,Puerto Rico,2007,19328.70901,78.74600000000002
73,Americas,Trinidad and Tobago,1952,3023.271928,59.1
73,Americas,Trinidad and Tobago,1957,4100.3934,61.8
73,Americas,Trinidad and Tobago,1962,4997.523971000001,64.9
73,Americas,Trinidad and Tobago,1967,5621.368472,65.4
73,Americas,Trinidad and Tobago,1972,6619.551418999999,65.9
73,Americas,Trinidad and Tobago,1977,7899.554209000001,68.3
73,Americas,Trinidad and Tobago,1982,9119.528607,68.832
73,Americas,Trinidad and Tobago,1987,7388.597823,69.582
73,Americas,Trinidad and Tobago,1992,7370.990932,69.862
73,Americas,Trinidad and Tobago,1997,8792.573126000001,69.465
73,Americas,Trinidad and Tobago,2002,11460.60023,68.976
73,Americas,Trinidad and Tobago,2007,18008.50924,69.819
74,Americas,United States,1952,13990.482080000002,68.44
74,Americas,United States,1957,14847.12712,69.49
74,Americas,United States,1962,16173.14586,70.21
74,Americas,United States,1967,19530.36557,70.76
74,Americas,United States,1972,21806.03594,71.34
74,Americas,United States,1977,24072.63213,73.38
74,Americas,United States,1982,25009.55914,74.65
74,Americas,United States,1987,29884.350410000006,75.02
74,Americas,United States,1992,32003.93224,76.09
74,Americas,United States,1997,35767.43303,76.81
74,Americas,United States,2002,39097.09955,77.31
74,Americas,United States,2007,42951.65309,78.242
75,Americas,Uruguay,1952,5716.766744,66.071
75,Americas,Uruguay,1957,6150.772969,67.044
75,Americas,Uruguay,1962,5603.357717,68.253
75,Americas,Uruguay,1967,5444.61962,68.468
75,Americas,Uruguay,1972,5703.408898,68.673
75,Americas,Uruguay,1977,6504.339663000002,69.48100000000001
75,Americas,Uruguay,1982,6920.223051000001,70.805
75,Americas,Uruguay,1987,7452.398969,71.918
75,Americas,Uruguay,1992,8137.004775,72.752
75,Americas,Uruguay,1997,9230.240708,74.223
75,Americas,Uruguay,2002,7727.002004000001,75.307
75,Americas,Uruguay,2007,10611.46299,76.384
76,Americas,Venezuela,1952,7689.799761,55.088
76,Americas,Venezuela,1957,9802.466526,57.907
76,Americas,Venezuela,1962,8422.974165000001,60.77
76,Americas,Venezuela,1967,9541.474188,63.479
76,Americas,Venezuela,1972,10505.25966,65.712
76,Americas,Venezuela,1977,13143.95095,67.456
76,Americas,Venezuela,1982,11152.41011,68.557
76,Americas,Venezuela,1987,9883.584648,70.19
76,Americas,Venezuela,1992,10733.92631,71.15
76,Americas,Venezuela,1997,10165.49518,72.146
76,Americas,Venezuela,2002,8605.047831,72.766
76,Americas,Venezuela,2007,11415.80569,73.747
77,Asia,Afghanistan,1952,779.4453145,28.801
77,Asia,Afghanistan,1957,820.8530296,30.332
77,Asia,Afghanistan,1962,853.1007099999998,31.997
77,Asia,Afghanistan,1967,836.1971382,34.02
77,Asia,Afghanistan,1972,739.9811057999998,36.088
77,Asia,Afghanistan,1977,786.11336,38.438
77,Asia,Afghanistan,1982,978.0114388,39.854
77,Asia,Afghanistan,1987,852.3959447999998,40.822
77,Asia,Afghanistan,1992,649.3413952000002,41.674
77,Asia,Afghanistan,1997,635.341351,41.76300000000001
77,Asia,Afghanistan,2002,726.7340548,42.129
77,Asia,Afghanistan,2007,974.5803384,43.828
78,Asia,Bahrain,1952,9867.084765,50.93899999999999
78,Asia,Bahrain,1957,11635.79945,53.832
78,Asia,Bahrain,1962,12753.27514,56.923
78,Asia,Bahrain,1967,14804.6727,59.923
78,Asia,Bahrain,1972,18268.65839,63.3
78,Asia,Bahrain,1977,19340.10196,65.593
78,Asia,Bahrain,1982,19211.14731,69.05199999999999
78,Asia,Bahrain,1987,18524.02406,70.75
78,Asia,Bahrain,1992,19035.57917,72.601
78,Asia,Bahrain,1997,20292.01679,73.925
78,Asia,Bahrain,2002,23403.55927,74.795
78,Asia,Bahrain,2007,29796.04834,75.635
79,Asia,Bangladesh,1952,684.2441716,37.484
79,Asia,Bangladesh,1957,661.6374577,39.348
79,Asia,Bangladesh,1962,686.3415537999998,41.216
79,Asia,Bangladesh,1967,721.1860862000002,43.453
79,Asia,Bangladesh,1972,630.2336265,45.252
79,Asia,Bangladesh,1977,659.8772322000002,46.923
79,Asia,Bangladesh,1982,676.9818656,50.00899999999999
79,Asia,Bangladesh,1987,751.9794035,52.819
79,Asia,Bangladesh,1992,837.8101642999999,56.018
79,Asia,Bangladesh,1997,972.7700352,59.412
79,Asia,Bangladesh,2002,1136.3904300000004,62.01300000000001
79,Asia,Bangladesh,2007,1391.253792,64.062
80,Asia,Cambodia,1952,368.4692856,39.417
80,Asia,Cambodia,1957,434.0383364,41.36600000000001
80,Asia,Cambodia,1962,496.9136476,43.415
80,Asia,Cambodia,1967,523.4323142,45.415
80,Asia,Cambodia,1972,421.6240257,40.317
80,Asia,Cambodia,1977,524.9721831999999,31.22
80,Asia,Cambodia,1982,624.4754784,50.957
80,Asia,Cambodia,1987,683.8955732000002,53.914
80,Asia,Cambodia,1992,682.3031755,55.803
80,Asia,Cambodia,1997,734.28517,56.534
80,Asia,Cambodia,2002,896.2260152999999,56.752
80,Asia,Cambodia,2007,1713.778686,59.723
81,Asia,China,1952,400.448610699994,44.0
81,Asia,China,1957,575.9870009,50.54896
81,Asia,China,1962,487.6740183,44.50136
81,Asia,China,1967,612.7056934,58.38112
81,Asia,China,1972,676.9000921,63.11888
81,Asia,China,1977,741.2374699,63.96736
81,Asia,China,1982,962.4213805,65.525
81,Asia,China,1987,1378.904018,67.274
81,Asia,China,1992,1655.784158,68.69
81,Asia,China,1997,2289.234136,70.426
81,Asia,China,2002,3119.280896,72.028
81,Asia,China,2007,4959.114854,72.961
82,Asia,Hong Kong China,1952,3054.421209,60.96
82,Asia,Hong Kong China,1957,3629.076457,64.75
82,Asia,Hong Kong China,1962,4692.648271999999,67.65
82,Asia,Hong Kong China,1967,6197.962814,70.0
82,Asia,Hong Kong China,1972,8315.928145,72.0
82,Asia,Hong Kong China,1977,11186.14125,73.6
82,Asia,Hong Kong China,1982,14560.53051,75.45
82,Asia,Hong Kong China,1987,20038.47269,76.2
82,Asia,Hong Kong China,1992,24757.60301,77.601
82,Asia,Hong Kong China,1997,28377.63219,80.0
82,Asia,Hong Kong China,2002,30209.015160000006,81.495
82,Asia,Hong Kong China,2007,39724.97867,82.208
83,Asia,India,1952,546.5657493,37.37300000000001
83,Asia,India,1957,590.061996,40.249
83,Asia,India,1962,658.3471509,43.605
83,Asia,India,1967,700.7706107000001,47.19300000000001
83,Asia,India,1972,724.032527,50.651
83,Asia,India,1977,813.3373230000002,54.208
83,Asia,India,1982,855.7235377000002,56.596
83,Asia,India,1987,976.5126756,58.553
83,Asia,India,1992,1164.406809,60.223
83,Asia,India,1997,1458.817442,61.765
83,Asia,India,2002,1746.769454,62.879
83,Asia,India,2007,2452.210407,64.69800000000001
84,Asia,Indonesia,1952,749.6816546,37.468
84,Asia,Indonesia,1957,858.9002707000002,39.918
84,Asia,Indonesia,1962,849.2897700999998,42.518
84,Asia,Indonesia,1967,762.4317721,45.964
84,Asia,Indonesia,1972,1111.107907,49.203
84,Asia,Indonesia,1977,1382.702056,52.702
84,Asia,Indonesia,1982,1516.872988,56.159
84,Asia,Indonesia,1987,1748.356961,60.137
84,Asia,Indonesia,1992,2383.140898,62.681
84,Asia,Indonesia,1997,3119.335603,66.041
84,Asia,Indonesia,2002,2873.91287,68.58800000000001
84,Asia,Indonesia,2007,3540.651564,70.65
85,Asia,Iran,1952,3035.326002,44.869
85,Asia,Iran,1957,3290.257643,47.181
85,Asia,Iran,1962,4187.329802,49.325
85,Asia,Iran,1967,5906.731804999999,52.469
85,Asia,Iran,1972,9613.818607,55.234
85,Asia,Iran,1977,11888.59508,57.702
85,Asia,Iran,1982,7608.334602,59.62
85,Asia,Iran,1987,6642.881371,63.04
85,Asia,Iran,1992,7235.653187999998,65.742
85,Asia,Iran,1997,8263.590301,68.042
85,Asia,Iran,2002,9240.761975,69.45100000000001
85,Asia,Iran,2007,11605.71449,70.964
86,Asia,Iraq,1952,4129.766056,45.32
86,Asia,Iraq,1957,6229.333562,48.437
86,Asia,Iraq,1962,8341.737815,51.457
86,Asia,Iraq,1967,8931.459811,54.459
86,Asia,Iraq,1972,9576.037596,56.95
86,Asia,Iraq,1977,14688.23507,60.413
86,Asia,Iraq,1982,14517.90711,62.038
86,Asia,Iraq,1987,11643.57268,65.044
86,Asia,Iraq,1992,3745.640687,59.46100000000001
86,Asia,Iraq,1997,3076.239795,58.81100000000001
86,Asia,Iraq,2002,4390.717312,57.04600000000001
86,Asia,Iraq,2007,4471.061906,59.545
87,Asia,Israel,1952,4086.522128,65.39
87,Asia,Israel,1957,5385.278451,67.84
87,Asia,Israel,1962,7105.630706,69.39
87,Asia,Israel,1967,8393.741404,70.75
87,Asia,Israel,1972,12786.93223,71.63
87,Asia,Israel,1977,13306.61921,73.06
87,Asia,Israel,1982,15367.0292,74.45
87,Asia,Israel,1987,17122.47986,75.6
87,Asia,Israel,1992,18051.52254,76.93
87,Asia,Israel,1997,20896.60924,78.26899999999998
87,Asia,Israel,2002,21905.59514,79.696
87,Asia,Israel,2007,25523.2771,80.745
88,Asia,Japan,1952,3216.956347,63.03
88,Asia,Japan,1957,4317.694365,65.5
88,Asia,Japan,1962,6576.649461,68.73
88,Asia,Japan,1967,9847.788607,71.43
88,Asia,Japan,1972,14778.78636,73.42
88,Asia,Japan,1977,16610.37701,75.38
88,Asia,Japan,1982,19384.10571,77.11
88,Asia,Japan,1987,22375.94189,78.67
88,Asia,Japan,1992,26824.89511,79.36
88,Asia,Japan,1997,28816.58499,80.69
88,Asia,Japan,2002,28604.5919,82.0
88,Asia,Japan,2007,31656.06806,82.603
89,Asia,Jordan,1952,1546.907807,43.158
89,Asia,Jordan,1957,1886.080591,45.669
89,Asia,Jordan,1962,2348.009158,48.12600000000001
89,Asia,Jordan,1967,2741.796252,51.629
89,Asia,Jordan,1972,2110.856309,56.528
89,Asia,Jordan,1977,2852.351568,61.13399999999999
89,Asia,Jordan,1982,4161.415959,63.739
89,Asia,Jordan,1987,4448.679912,65.869
89,Asia,Jordan,1992,3431.593647,68.015
89,Asia,Jordan,1997,3645.379572,69.77199999999999
89,Asia,Jordan,2002,3844.917194,71.263
89,Asia,Jordan,2007,4519.461171,72.535
90,Asia,Korea Dem. Rep.,1952,1088.277758,50.056
90,Asia,Korea Dem. Rep.,1957,1571.134655,54.081
90,Asia,Korea Dem. Rep.,1962,1621.693598,56.65600000000001
90,Asia,Korea Dem. Rep.,1967,2143.540609,59.942
90,Asia,Korea Dem. Rep.,1972,3701.621503,63.983
90,Asia,Korea Dem. Rep.,1977,4106.301249,67.15899999999999
90,Asia,Korea Dem. Rep.,1982,4106.525293,69.1
90,Asia,Korea Dem. Rep.,1987,4106.492315,70.64699999999998
90,Asia,Korea Dem. Rep.,1992,3726.063507,69.97800000000001
